Month,Taxpayer Number,Taxpayer Name,Taxpayer Address,Taxpayer City,Taxpayer State,Taxpayer Zip Code,Taxpayer County,Outlet Number,Location Name,Location Address,Location City,Location State,Location Zip Code,Location County,Location Room Capacity,Location Tot Room Receipts,Location Taxable Receipts
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00246,"1406 SOUTH 5TH ST, AUSTIN TX 78704",1406 S 5TH ST,AUSTIN,TX,78704,227,1,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00332,14153RUN,14153 RUNNING DEER TRL,AUSTIN,TX,78734,227,4,3548.1,3548.1
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00331,14639NUT,14639 NUTTY BROWN RD,AUSTIN,TX,78737,105,5,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00189,14911 LONGBRANCH DR,14911 LONGBRANCH DR,AUSTIN,TX,78734,227,4,1811.79,1811.79
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00087,1500 CHOQUETTE,1500 CHOQUETTE DR,AUSTIN,TX,78757,227,3,910.01,910.01
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00459,1501E2UA,1501 E 2ND ST UNIT A,AUSTIN,TX,78702,227,1,1319.62,1319.62
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00190,1506 WEST 34TH STREET,1506 W 34TH ST,AUSTIN,TX,78703,227,3,1571.62,1571.62
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00378,1506GARN,1506 GARNER AVE,AUSTIN,TX,78704,227,3,629.0,629.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00047,1509 TREADWELL B,1509 TREADWELL ST # B,AUSTIN,TX,78704,227,1,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00347,1509TRMA,1509 TREADWELL ST,AUSTIN,TX,78704,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00274,15104 KEVIN LANE,15104 KEVIN LN,AUSTIN,TX,78734,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00417,1511INGL,1511 INGLEWOOD ST,AUSTIN,TX,78741,227,4,1031.98,1031.98
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00329,15314OKL,15314 OKLAHOMA ST,AUSTIN,TX,78734,227,3,1401.0,1401.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00346,1600 HOLLY ST,1600 HOLLY ST,AUSTIN,TX,78702,227,3,925.22,925.22
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00086,1606 E 4TH ST,1606 E 4TH ST,AUSTIN,TX,78702,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00275,1608 MIRIAM AVE #B,1608 MIRIAM AVE # B,AUSTIN,TX,78702,227,2,1409.84,1409.84
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00048,1610 MARGARET ST,1610 MARGARET ST,AUSTIN,TX,78704,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00328,16200ELA,16200 E LAKE SHORE DR,AUSTIN,TX,78734,227,6,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00192,1629 WATERSTON AVE UNIT A,1629 WATERSTON AVE UNIT A,AUSTIN,TX,78703,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00201,1701 BROOKHAVEN DR,1701 BROOKHAVEN DR,AUSTIN,TX,78704,227,3,1500.0,1500.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00247,"1702 BAUERLE AVE, AUSTIN,TX 78704",1702 BAUERLE AVE,AUSTIN,TX,78704,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00248,"1713 ROSEWOOD AVE, AUSTIN TX 78702",1713 ROSEWOOD AVE,AUSTIN,TX,78702,227,1,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00249,"1714 BOULDIN AVE, AUSTIN,TX 78704",1714 BOULDIN AVE,AUSTIN,TX,78704,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00200,17143 ROCKY RIDGE ROAD,17143 ROCKY RIDGE RD,AUSTIN,TX,78734,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00198,17145 ROCKY RIDGE ROAD,17145 ROCKY RIDGE RD,AUSTIN,TX,78734,227,2,1109.49,1109.49
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00265,1715 A BLUEBONNET,1715A BLUEBONNET LN,AUSTIN,TX,78704,227,1,150.51,150.51
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00250,1715 A BLUEBONNET LN.,1715A BLUEBONNET LN,AUSTIN,TX,78704,227,1,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00384,1715DART,1715 DARTMOUTH AVE,AUSTIN,TX,78757,227,3,3483.39,3483.39
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00049,1802 HOLLY ST,1802 HOLLY ST,AUSTIN,TX,78702,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00418,1806LAKE,1806 LAKESHORE DR,AUSTIN,TX,78746,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00345,1808COLA,1808 COLLIER ST UNIT A,AUSTIN,TX,78704,227,2,1637.48,1637.48
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00343,1808COLB,1808 COLLIER ST UNIT B,AUSTIN,TX,78704,227,2,1866.68,1866.68
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00383,1817VILL,1817 VILLAGE OAK CT,AUSTIN,TX,78704,227,3,2278.39,2278.39
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00401,1818SLAK,1818 S LAKESHORE BLVD APT 39,AUSTIN,TX,78741,227,3,808.02,808.02
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00211,1900 WOODLAND AVE,1900 WOODLAND AVE,AUSTIN,TX,78741,227,4,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00379,1901DILL,1901 DILLMAN ST,AUSTIN,TX,78703,227,8,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00400,1903E2ND,1903 E 2ND ST,AUSTIN,TX,78702,227,4,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00252,1913 CESAR CHAVEZ ST,1913 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00422,1917E38S,1917 E 38TH ST,AUSTIN,TX,78723,227,3,0.0,0.0
December,32052153940,EMERSON GUEST PROPERTIES LLC,707 JOSEPHINE ST,AUSTIN,TX,78704,227,00016,1919 FARMHOUSE,2703 S 2ND ST,AUSTIN,TX,78704,227,1,3024.5,3024.5
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00221,2002 ROSEWOOD AVE,2002 ROSEWOOD AVE,AUSTIN,TX,78702,227,5,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00212,2007 TRAVIS HEIGHTS BLVD,2007 TRAVIS HEIGHTS BLVD,AUSTIN,TX,78704,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00050,201 E 4TH ST # 243,201 E 4TH ST APT 243,AUSTIN,TX,78701,227,1,2342.51,2342.51
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00052,201 E 4TH ST # 244,201 E 4TH ST APT 244,AUSTIN,TX,78701,227,3,4351.91,4351.91
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00051,201 E 4TH ST # 246,201 E 4TH ST APT 246,AUSTIN,TX,78701,227,1,1169.79,1169.79
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00085,201 E 4TH ST 249,201 E 4TH ST APT 249,AUSTIN,TX,78701,227,1,586.22,586.22
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00226,2011 HASKELL ST A,2011 HASKELL ST # A,AUSTIN,TX,78702,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00227,2011 HASKELL ST B,2011 HASKELL ST # B,AUSTIN,TX,78702,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00053,202 ATTAYAC ST,202 ATTAYAC ST,AUSTIN,TX,78702,227,2,2599.66,2599.66
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00054,203 LELAND,203 LELAND ST,AUSTIN,TX,78704,227,5,4960.07,4960.07
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00055,205 W ELIZABETH ST,205 W ELIZABETH ST,AUSTIN,TX,78704,227,2,2556.0,2556.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00399,2105ARPD,2105 ARPDALE ST,AUSTIN,TX,78704,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00056,2108 B KINNEY AVE,2108B KINNEY AVE,AUSTIN,TX,78704,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00466,2113OXFO,2113 OXFORD AVE,AUSTIN,TX,78704,227,1,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00228,2116 W 12TH ST,2116 W 12TH ST,AUSTIN,TX,78703,227,3,1995.98,1995.98
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00037,2121 NORTHLAND DR,2121 NORTHLAND DR,AUSTIN,TX,78756,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00443,2155SAGE,2155 SAGE CREEK LOOP,AUSTIN,TX,78704,227,4,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00402,218CEDAR,218 CEDAR HURST LN,AUSTIN,TX,78734,227,6,6910.59,6910.59
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00397,2200WEST,2200 WESTOVER RD,AUSTIN,TX,78703,227,3,2851.81,2851.81
December,32052324517,JASON MARTIN,2028 E BEN WHITE BLVD STE 240-7788,AUSTIN,TX,78741,227,00003,2205 SANTA RITA,2205 ANTA RITA STREET,AUSTIN,TX,78702,227,6,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00398,2206IVAL,2206 IVA LN,AUSTIN,TX,78704,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00004,2207 E 8TH STREET,2207 E 8TH ST,AUSTIN,TX,78702,227,3,733.05,733.05
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00433,2211GARD,2211 GARDEN ST,AUSTIN,TX,78702,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00277,2215 POST RD #1088,2215 POST RD APT 1088,AUSTIN,TX,78704,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00342,2217HOLL,2217 HOLLY ST,AUSTIN,TX,78702,227,4,1667.0,1667.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00457,2302SANT,2302 SANTA RITA ST,AUSTIN,TX,78702,227,1,1604.35,1604.35
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00253,2303 EASTSIDE DR #121,2303 E SIDE DR APT 121,AUSTIN,TX,78704,227,2,742.88,742.88
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00385,2304BART,2304 BARTON VILLAGE CIR APT 101,AUSTIN,TX,78704,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00279,2307 E 2ND ST UNIT A,2307 E 2ND ST UNIT A,AUSTIN,TX,78702,227,5,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00421,2324LI,2324 KINNEY RD,AUSTIN,TX,78704,227,5,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00254,2401 E 8TH,2401 E 8TH ST,AUSTIN,TX,78702,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00222,2407 BRYAN ST,2407 BRYAN ST,AUSTIN,TX,78702,227,2,1267.48,1267.48
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00057,2419 FOREST AVE,2419 FOREST AVE,AUSTIN,TX,78704,227,4,1370.26,1370.26
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00341,2512CESA,2515 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00256,2520 LONGVIEW ST #301,3006 BEE CAVES RD STE 301,AUSTIN,TX,78746,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00235,2520 LONGVIEW ST #302,2520 LONGVIEW ST STE 302,AUSTIN,TX,78705,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00299,2520 LONGVIEW ST #405,2520 LONGVIEW ST STE 405,AUSTIN,TX,78705,227,4,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00237,2520 LONGVIEW ST #406,2520 LONGVIEW ST STE 406,AUSTIN,TX,78705,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00294,2520 LONGVIEW ST UNIT 401,2520 LONGVIEW ST STE 401,AUSTIN,TX,78705,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00296,2520 LONGVIEW ST UNIT 404,2520 LONGVIEW ST STE 404,AUSTIN,TX,78705,227,1,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00215,2602 HIDALGO,2602 HIDALGO ST,AUSTIN,TX,78702,227,1,1215.5,1215.5
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00282,2610 OAK HAVEN DR,4544 S LAMAR BLVD BLDG 300,AUSTIN,TX,78745,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00340,2711DEER,2711 DEERINGHILL DR,AUSTIN,TX,78745,227,3,1041.08,1041.08
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00229,2716 KINNEY OAKS CT,2716 KINNEY OAKS CT,AUSTIN,TX,78704,227,4,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00431,277COMMO,277 S COMMONS FORD RD,AUSTIN,TX,78733,227,4,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00230,2806 RAE DELL AVE,2806 RAE DELL AVE,AUSTIN,TX,78704,227,3,3085.3,3085.3
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00339,2900TARR,2900 TARRY TRL,AUSTIN,TX,78703,227,6,4678.2,4678.2
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00058,2908 CEDARVIEW,2908 CEDARVIEW DR,AUSTIN,TX,78704,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00255,3001 FONTANA DR,3001 FONTANA DR,AUSTIN,TX,78704,227,4,3902.91,3902.91
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00059,301 E 4TH ST # 337,301 E 4TH ST APT 337,AUSTIN,TX,78701,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00006,301 E 4TH STREET #307,301 E 4TH ST APT 307,AUSTIN,TX,78701,227,2,3786.01,3786.01
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00036,301 EAST 4TH STREET #353,301 E 4TH ST APT 353,AUSTIN,TX,78701,227,2,1201.5,1201.5
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00382,3010E3RD,3010 E 3RD ST,AUSTIN,TX,78702,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00257,303 W ELIZABETH ST UNIT A,303 W ELIZABETH ST UNIT A,AUSTIN,TX,78704,227,4,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00318,303 W ELIZABETH ST UNIT A,201 E 4TH ST APT 225,AUSTIN,TX,78701,227,5,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00258,303 W ELIZABETH ST UNIT B,303 W ELIZABETH ST UNIT B,AUSTIN,TX,78704,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00321,3101MANC,3101 MANCHACA RD,AUSTIN,TX,78704,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00388,3201S5UB,3201 S 5TH ST UNIT B,AUSTIN,TX,78704,227,3,1944.08,1944.08
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00205,3335 FAR VIEW DR,3335 FAR VIEW DR,AUSTIN,TX,78730,227,4,0.0,0.0
December,12023783157,3401 HOTELIERS LP,2000 S INTERSTATE 35 STE Q11,ROUND ROCK,TX,78681,246,00004,3401 HOTELIERS LP,3401 IH35 SOUTH,AUSTIN,TX,78741,227,4,371053.67,344234.34
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00387,3509BUNN,3509 BUNNY RUN,AUSTIN,TX,78746,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00420,3705TAYL,3705 TAYLORS DR,AUSTIN,TX,78703,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00060,3707 MEREDITH ST,3707 MEREDITH ST,AUSTIN,TX,78703,227,4,1598.0,1598.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00076,3708 MEREDITH,3708 MEREDITH ST,AUSTIN,TX,78703,227,3,3864.22,3864.22
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00193,3708 MEREDITH STREET UNIT A,3708 MEREDITH ST UNIT A,AUSTIN,TX,78703,227,1,2767.33,2767.33
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00395,3709WIND,3709 WINDSOR RD,AUSTIN,TX,78703,227,4,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00203,3805 TURKEY CREEK DR,3805 TURKEY CREEK DR,AUSTIN,TX,78730,227,6,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00286,3924 BALCONES DR,3924 BALCONES DR,AUSTIN,TX,78731,227,4,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00430,401SAFEH,677 MORGAN CIR UNIT 401,AUSTIN,TX,78745,178,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00287,4012 BERKMAN DR,4012 BERKMAN DR,AUSTIN,TX,78723,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00288,4103-1 EAST 12TH ST,4103 E 12TH ST STE 1,AUSTIN,TX,78721,227,2,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00386,4132GOCH,4132 GOCHMAN ST,AUSTIN,TX,78723,227,4,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00260,4206 AVENUE G,4206 AVENUE G,AUSTIN,TX,78751,227,3,740.41,740.41
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00061,4209 WILSHIRE,4209 WILSHIRE PKWY,AUSTIN,TX,78722,227,3,2726.93,2726.93
December,32043492993,AMANDA K CRIBBS,4202 FLAGSTAFF DR,AUSTIN,TX,78759,227,00011,4302 FLAGSTAFF,4302 FLAGSTAFF DR,AUSTIN,TX,78759,227,4,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00261,4303 SPEEDWAY,4303 SPEEDWAY,AUSTIN,TX,78751,227,1,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00337,4313SPEE,4313 SPEEDWAY,AUSTIN,TX,78751,227,3,0.0,0.0
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00336,4616BWIN,4616B WINDY BROOK DR,AUSTIN,TX,78723,227,2,648.41,648.41
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00394,4804WEST,4804 WESTFIELD DR,AUSTIN,TX,78731,227,3,3153.55,3153.55
December,32049933412,"TURNKEY VACATION RENTALS, INC.",4544 S LAMAR BLVD STE G300,AUSTIN,TX,78745,227,00335,500MCCO,5005 MCCORMICK MOUNTAIN DR,AUSTIN,TX,78734,227,4,3841.3,3841.3
